"id","name","type","region","city","address","lat","lng","targetFish","tideNote","depthNote","bottomNote","methodNote","safetyStatus","sourceType","sourceUrl","sourceCheckedAt","originalId","originalPoint","note"
"boat-40","말도·방축도 - 솔푼서부근","boat-fishing-point","전라북도","군산시","전라북도 군산시","35.860556","126.346083","감성돔|도다리|노래미|우럭","들물/ 썰물 전·후","15.2m~18m","바위","▶감성돔 - 릴찌/ 장대/ 원투 ▶도다리 - 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","40","POINT (895815.222993725 1763281.82646119)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-41","선유도·무녀도·장자도·신시도 - 만서/만자서앞바다","boat-fishing-point","전라북도","군산시","전라북도 군산시","35.788083","126.452111","넙치|노래미|농어|붕장어|삼치|우럭|양태","조금 전·후","18m~21m","모래/ 펄","▶넙치 - 루어/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶붕장어 - 원투▶삼치 - 루어/ 릴찌 ▶우럭 - 릴찌/ 원투 ▶양태 - 루어/ 릴찌","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","41","POINT (905302.55275462 1755135.633329)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-42","왕등도·위도 - 식도북쪽바다","boat-fishing-point","전라북도","부안군","전라북도 부안군","35.636917","126.215833","감성돔|넙치|노래미|농어|숭어|우럭","중썰물~끝썰물","28m~30m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶넙치 - 루어/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶숭어 - 릴찌/ 장대/ 훌치기 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","42","POINT (883729.755328601 1738622.6554629)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-43","노화도·보길도·소안도 - 보길도보죽각앞바다","boat-fishing-point","전라남도","완도군","전라남도 완도군","34.110583","126.503861","감성돔|돌돔|벵에돔|우럭|볼락|참돔","사리 전·후","37m~40m","조개껍질","▶감성돔 - 릴찌/ 장대/ 원투 ▶돌돔 - 릴찌/ 장대/ 원투▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","43","POINT (908126.376664617 1569050.23370854)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-44","거금도 - 소독도부근","boat-fishing-point","전라남도","고흥군","전라남도 고흥군","34.425889","127.219361","감성돔|농어|도다리|돌돔|붕장어|숭어|우럭","초들물","13m~16m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶도다리 - 원투 ▶돌돔 - 릴찌/ 장대/ 원투▶붕장어 - 원투 ▶숭어 - 릴찌/ 장대/ 훌치기 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","44","POINT (974213.62317977 1603600.0164753)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-45","여서도·거문도 - 만수용단앞바다","boat-fishing-point","전라남도","완도군","전라남도 완도군","34.018528","127.279056","감성돔|돌돔|농어|벵에돔|볼락|참돔","들물/ 날물 전·후","58m~63m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶돌돔 - 릴찌/ 장대/ 원투▶농어 - 루어/ 릴찌 ▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","45","POINT (979600.675493 1558417.2891485)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-46","사량도 - 화도부근","boat-fishing-point","경상남도","통영시","경상남도 통영시","34.806333","128.260389","감성돔|농어|벵에돔|우럭|볼락|참돔","조금 전·후","15m~18m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶우럭 - 릴찌/ 원투▶볼락 - 릴찌/ 루어/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","46","POINT (1069550.54930794 1646014.93286413)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-47","욕지도 - 흑초부근","boat-fishing-point","경상남도","통영시","경상남도 통영시","34.610139","128.259417","감성돔|농어|무늬오징어|볼락|벵에돔|참돔","5 물~11물","36m~40m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶무늬오징어 - 릴찌/ 에깅 ▶볼락 - 루어/ 릴찌/ 장대▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","47","POINT (1069625.83132832 1624257.41006175)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-48","거제도 북서부 - 만금여부근","boat-fishing-point","경상남도","거제시","경상남도 거제시","34.948639","128.496278","감성돔|고등어|돌돔|보리멸|살오징어|볼락|참돔","조금 전·후","16m~19m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶고등어 - 루어/ 릴찌/ 장대▶돌돔 - 릴찌/ 장대/ 원투 ▶보리멸 - 원투▶살오징어 - 에깅 ▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","48","POINT (1090970.35705689 1661985.41106422)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-49","거제도 북동부 - 이수도부근","boat-fishing-point","경상남도","거제시","경상남도 거제시","34.973083","128.734472","감성돔|농어|벵에돔|우럭|볼락|참돔","조금 전·후","13m~18m","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","49","POINT (1112687.52199753 1664938.99042699)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-50","거제도 남부 - 외조라도부근","boat-fishing-point","경상남도","거제시","경상남도 거제시","34.775194","128.712000","감성돔|돌돔|벵에돔|우럭|볼락|참돔","조금 전·후","33m~40m","자갈/ 조개껍질","▶감성돔 - 릴찌/ 장대/ 원투 ▶돌돔 - 릴찌/ 장대/ 원투▶벵에돔 - 목줄/ 장대/ 부력/ 잠수 ▶우럭 - 릴찌/ 원투▶볼락 - 루어/ 릴찌/ 장대 ▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","50","POINT (1110901.54479067 1642967.49783145)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-51","영종도·용유도 - 왕산해변북서측해상","boat-fishing-point","인천광역시","중구","인천광역시 중구","37.458528","126.353083","숭어|우럭|노래미|삼치|붕장어","조금 전후","6.0~9.9","모래/ 펄","▶숭어 - 릴찌/ 장대/ 홀치기▶우럭 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶삼치 - 루어/ 릴찌▶붕장어 - 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","51","POINT (898566.126536199 1940542.79406648)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-52","안면도 북부 - 황도연육교부근해상","boat-fishing-point","충청남도","태안군","충청남도 태안군","36.593667","126.375472","우럭|노래미|학꽁치|광어|숭어|도다리","초들물~중날물","-2.4~-1.4","모래/ 펄","▶우럭 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶학꽁치 - 릴찌/ 장대▶광어 - 릴찌/ 원투▶숭어 - 릴찌/ 장대/ 홀치기▶도다리 - 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","52","POINT (899412.160783746 1844571.50980659)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-53","가의도 - 선착장앞입표부근해상","boat-fishing-point","충청남도","태안군","충청남도 태안군","36.683472","126.073556","우럭|노래미|고등어|광어|주꾸미|학꽁치","상관없음","13.3~13.5","펄/ 모래","▶우럭 - 릴찌/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶고등어 - 루어/ 릴찌/ 장대▶광어 - 릴찌/ 원투▶주꾸미 - 릴찌/ 원투/ 장대▶학꽁치 - 릴찌/ 장대","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","53","POINT (872552.627562517 1854892.69535408)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-54","송이도 - 민머리앞바다","boat-fishing-point","전라남도","영광군","전라남도 영광군","35.266722","126.140833","감성돔|민어|숭어|농어|붕장어|우럭","들물/날물","-0.4~0.4","암","▶감성돔 - 릴찌/ 장대/ 원투▶민어 - 루어/ 지깅/ 원투▶숭어 - 릴찌/ 장대/ 홀치기▶농어 - 루어/ 릴찌▶붕장어 - 원투▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","54","POINT (876373.6921860051 1697653.9035321)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-55","압해도 - 대교밑해상","boat-fishing-point","전라남도","신안군","전라남도 신안군","34.912750","126.337833","감성돔|노래미|농어|볼락|붕장어|우럭","초들물~중날물","2.1~5.0","펄","▶감성돔 - 릴찌/ 장대/ 원투 ▶노래미 - 루어/ 릴찌/ 장대/ 원투 ▶농어 - 루어/ 릴찌▶볼락 - 릴찌/ 장대/ 루어 ▶붕장어 - 원투 ▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","55","POINT (893835.387576865 1658168.69821255)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-56","완도 - 장도앞해상","boat-fishing-point","전라남도","완도군","전라남도 완도군","34.358056","126.743111","숭어|우럭|농어|감성돔|참돔|붕장어","초들물~중날물","9.8~10.2","암","▶숭어 - 릴찌/ 장대/ 홀치기▶우럭 - 릴찌/ 원투▶농어 - 루어/ 릴찌▶감성돔 - 릴찌/ 장대/ 원투▶참돔 - 부력/ 잠수▶붕장어 - 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","56","POINT (930396.844584083 1596302.07442682)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-57","돌산도 - 작금마을동측입표부근","boat-fishing-point","전라남도","여수시","전라남도 여수시","34.591111","127.756333","참돔|농어|노래미|볼락|우럭|붕장어","초들물~중날물","4.9~7.5","펄","▶참돔 - 부력/ 잠수▶농어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투▶볼락 - 릴찌/ 장대/ 루어▶우럭 - 릴찌/ 원투▶붕장어 - 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","57","POINT (1023506.6258199 1621915.2007873)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-58","남해도 북부 - 노량수도","boat-fishing-point","경상남도","남해군","경상남도 남해군","34.950861","127.897194","참돔|농어|노래미|볼락|우럭","초들물~중날","17.5~23.2","펄/ 모래","▶참돔 - 부력/ 잠수▶농어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투▶볼락 - 릴찌/ 장대/ 루어▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","58","POINT (1036266.40119773 1661850.76486332)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-59","남해도 동부·신수도·창선도 - 송도부근해상","boat-fishing-point","경상남도","남해군","경상남도 남해군","34.908028","128.049667","참돔|농어|노래미|볼락|우럭","초들물~중날물","5.2~14.5","암","▶참돔 - 부력/ 잠수▶농어 - 루어/ 릴찌▶노래미 - 루어/ 릴찌/ 장대/ 원투▶볼락 - 릴찌/ 장대/ 루어▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","59","POINT (1050214.32212485 1657166.59284842)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-60","두미도 - 청석골","boat-fishing-point","경상남도","통영시","경상남도 통영시","37.628583","125.680389","감성돔|벵에돔|노래미|참돔|농어|볼락","상관없음","5.0~16.1","펄","▶감성돔 - 릴찌/ 장대/ 원투▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶노래미 - 루어/ 릴찌/ 장대/ 원투▶참돔 - 부력/ 잠수▶농어 - 루어/ 릴찌▶볼락 - 릴찌/ 장대/ 루어","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","60","POINT (839433.704293541 1960348.81280377)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-61","영도 - 생도부근","boat-fishing-point","부산광역시","영도구","부산광역시 영도구","35.038028","129.091639","감성돔|참돔|고등어|벵에돔|전갱이|학꽁치","상관없음","4.1~4.9","암","▶감성돔 - 릴찌/ 장대/ 원투▶참돔 - 부력/ 잠수▶고등어 - 루어/ 릴찌/ 장대▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶전갱이 - 루어/ 릴찌/ 장대▶학꽁치 - 릴찌/ 장대","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","61","POINT (1145178.87475186 1672603.07531196)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-62","추자도 - 상추자도남측입표부근","boat-fishing-point","제주특별자치도","제주시","제주특별자치도 제주시","33.948583","126.295556","감성돔|돌돔|자리돔|농어|볼락|참돔","들물/썰물","18.2~23.0","암","▶감성돔 - 릴찌/ 장대/ 원투▶돌돔 - 민장대/ 릴찌/ 원투▶자리돔 - 장대/ 카드▶농어 - 루어/ 릴찌▶볼락 - 루어/ 릴찌/ 장대▶참돔 - 부력/ 잠수","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","62","POINT (888702.089883796 1551293.34853337)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
"boat-63","제주도 남부 - 강정포구앞입표부근","boat-fishing-point","제주특별자치도","서귀포시","제주특별자치도 서귀포시","33.219500","126.475500","벵에돔|한치|노래미|독가시치|부시리|우럭","초들물~중날물","14.6~18.0","암","▶벵에돔 - 목줄/ 장대/ 부력/ 잠수▶한치 - 루어/ 원투▶노래미 - 루어/ 릴찌/ 장대/ 원투▶독가시치 - 목줄/ 장대/ 부력/ 잠수▶부시리 - 부력/ 잠수/ 지깅▶우럭 - 릴찌/ 원투","needs-check","MOF_SHARED_BOAT_FISHING_POINT","https://www.data.go.kr/data/15148435/fileData.do","2026-07-11","63","POINT (904531.108959514 1470273.78144531)","공식 선상낚시포인트 데이터 기반. 실제 출조 가능 여부는 선사 및 현장 통제를 확인해야 함."
